"Admin2","year","PR","LCI","UCI","source","sd_low","sd_high","sd"
"Cotonou",2012,17.6251891191464,15.1529518571508,20.5727716768003,"MAP shared by Punam",1.26134554183448,1.50386865186426,1.50386865186426
"Cotonou",2013,13.5521477371604,9.31161212745337,17.2291401628283,"MAP shared by Punam",2.16353857638114,1.87601654370809,2.16353857638114
"Cotonou",2014,12.1443569388346,7.52929476078549,16.2950379613224,"MAP shared by Punam",2.35462356022916,2.11769439922844,2.35462356022916
"Cotonou",2015,12.9584798071947,8.17301379624847,17.2817007767958,"MAP shared by Punam",2.44156429129912,2.20572498449033,2.44156429129912
"Cotonou",2016,16.233896498524,11.9518033411348,20.7322364554348,"MAP shared by Punam",2.18474140683121,2.29507140658713,2.29507140658713
"Cotonou",2017,19.2746039394945,16.1263955800101,23.4681888513613,"MAP shared by Punam",1.60622875483895,2.13958413870757,2.13958413870757
"Cotonou",2018,21.5028134806663,17.8319705638063,25.2504551780891,"MAP shared by Punam",1.87287903921431,1.91206209052181,1.91206209052181
"Cotonou",2019,23.2236357579509,17.5233071994965,29.0227662871002,"MAP shared by Punam",2.90833089717059,2.9587400658925,2.9587400658925
"Cove",2000,40.4484116944601,10.8395199976259,79.5716610881498,"MAP shared by Punam",15.106577396344,19.9608415273927,19.9608415273927
"Cove",2001,44.3966452291868,15.5513531227234,77.0390408392977,"MAP shared by Punam",14.7169857686038,16.6542834745464,16.6542834745464
"Cove",2002,49.4241852251912,20.0647947079632,78.6674662475761,"MAP shared by Punam",14.9792808761367,14.9200413379515,14.9792808761367
"Cove",2003,55.767333116839,30.1150703483294,81.6210830296037,"MAP shared by Punam",13.0878891676069,13.1906887310024,13.1906887310024
"Cove",2004,62.3800869513186,35.3120616158173,81.5407181222977,"MAP shared by Punam",13.8102170079088,9.77583223009136,13.8102170079088
"Cove",2005,66.7339038063681,40.90527117884,86.5560171612954,"MAP shared by Punam",13.1778737895551,10.1133231402691,13.1778737895551
"Cove",2006,66.2470647961002,40.2594175138666,86.9649235074102,"MAP shared by Punam",13.2590037154253,10.570336077199,13.2590037154253
"Cove",2007,59.8008651829967,34.1936955534916,81.5863854086594,"MAP shared by Punam",13.0648824640332,11.1150613396238,13.0648824640332
"Cove",2008,48.8043588458167,28.1994910171127,70.4201303985711,"MAP shared by Punam",10.5126876677061,11.0284548738543,11.0284548738543
"Cove",2009,37.2397290970965,20.6024866648164,55.0432378574901,"MAP shared by Punam",8.48838899606131,9.0834228369355,9.0834228369355
"Cove",2010,29.7165799188195,16.5499722816827,43.7841301973861,"MAP shared by Punam",6.71765695772285,7.17732157069726,7.17732157069726
"Cove",2011,25.2614029937897,16.0393864975099,34.5858718132995,"MAP shared by Punam",4.70511045728562,4.75738205077031,4.75738205077031
"Cove",2012,24.7398607437186,19.9307134010458,28.9697817535142,"MAP shared by Punam",2.45364660340448,2.1581229641814,2.45364660340448
"Cove",2013,27.0527964160854,18.9975631306093,37.5013049823263,"MAP shared by Punam",4.10981290075313,5.33087171746986,5.33087171746986
"Cove",2014,29.3215455052184,18.803287154333,43.8316884127486,"MAP shared by Punam",5.36645834228847,7.40313413649501,7.40313413649501
"Cove",2015,33.2654308710461,21.9753553223825,47.7203250422433,"MAP shared by Punam",5.76024262686915,7.37494600571286,7.37494600571286
"Cove",2016,37.1243362482459,28.8551930528657,46.4688210527969,"MAP shared by Punam",4.21895060988787,4.7675942880362,4.7675942880362
"Cove",2017,34.8036642363188,29.2931365325366,41.1964421176749,"MAP shared by Punam",2.81149372641946,3.26162136803883,3.26162136803883
"Cove",2018,32.5134612501082,25.7028725827762,38.7883219114579,"MAP shared by Punam",3.4747901363939,3.20145952109675,3.4747901363939
"Cove",2019,32.4342053954982,23.055498272964,42.0541618615692,"MAP shared by Punam",4.78505465435416,4.90814105411787,4.90814105411787
"Bohicon",2000,37.2177223601806,7.56881442484826,81.1028573335613,"MAP shared by Punam",15.1269938445573,22.3903749864187,22.3903749864187
"Bohicon",2001,40.8220179555352,11.0585518627907,74.4906830099376,"MAP shared by Punam",15.1854418840533,17.1778903338787,17.1778903338787
"Bohicon",2002,45.7163764486254,15.2320534000018,79.0969673896608,"MAP shared by Punam",15.5532260452161,17.0309137454262,17.0309137454262
"Bohicon",2003,52.8398441509426,22.2902957899137,79.6743714938107,"MAP shared by Punam",15.5865042658311,13.6910853790143,15.5865042658311
"Bohicon",2004,60.4295901990363,33.8944373910703,78.7993943965001,"MAP shared by Punam",13.5383432693704,9.37234908033866,13.5383432693704
"Bohicon",2005,65.6796331284637,42.5182765931018,82.9878915649173,"MAP shared by Punam",11.8170186404908,8.83074410023145,11.8170186404908
"Bohicon",2006,65.3561245316729,43.1334273572937,82.9167000313485,"MAP shared by Punam",11.3381108032547,8.95947729575286,11.3381108032547
"Bohicon",2007,57.0548464723522,31.3257054110557,74.9709399921831,"MAP shared by Punam",13.1271127863758,9.14086404073005,13.1271127863758
"Bohicon",2008,43.9704387914409,24.7481435618026,62.462727623771,"MAP shared by Punam",9.8072934845093,9.43484124098474,9.8072934845093
"Bohicon",2009,31.4585936997267,18.1632468601919,51.4847378563626,"MAP shared by Punam",6.78334022425244,10.2174204880796,10.2174204880796
"Bohicon",2010,25.0829743918006,14.3228818408821,38.7755355219332,"MAP shared by Punam",5.48984313822373,6.98600057659827,6.98600057659827
"Bohicon",2011,23.3257053904449,15.5307283599043,32.3038313054124,"MAP shared by Punam",3.9770290972146,4.5806764872283,4.5806764872283
"Bohicon",2012,26.4532633622628,22.4893377803502,30.1640363858504,"MAP shared by Punam",2.02241101117985,1.89325154264677,2.02241101117985
"Bohicon",2013,33.2864231633816,25.0496950690297,45.302461583109,"MAP shared by Punam",4.20241229303668,6.13063184679967,6.13063184679967
"Bohicon",2014,38.2413367391298,25.3242015777887,54.8550538476707,"MAP shared by Punam",6.59037508231691,8.47638627986779,8.47638627986779
"Bohicon",2015,42.9592353214701,29.5405263154026,58.9860972681675,"MAP shared by Punam",6.84628010513648,8.17697038096808,8.17697038096808
"Bohicon",2016,45.5198226774408,35.8390933786172,55.7640911042641,"MAP shared by Punam",4.93914760144059,5.22666756470579,5.22666756470579
"Bohicon",2017,41.1729782836748,36.4793591481593,46.2144624836829,"MAP shared by Punam",2.39470364056913,2.57218581633068,2.57218581633068
"Bohicon",2018,36.9363220415867,29.8266949088618,43.6243063362617,"MAP shared by Punam",3.62736078200248,3.41223688503828,3.62736078200248
"Bohicon",2019,35.3106803482545,24.7988428680575,46.0340182901508,"MAP shared by Punam",5.36318238785563,5.47109078668179,5.47109078668179
"Za-kpota",2000,44.1111449932886,11.6312821771186,84.7735664930184,"MAP shared by Punam",16.5713585796786,20.7461334182295,20.7461334182295
"Za-kpota",2001,48.4281407845602,15.0338488049919,80.802823937372,"MAP shared by Punam",17.0379040712083,16.5176954861285,17.0379040712083
"Za-kpota",2002,53.761458611803,22.0285321716908,83.0296626468659,"MAP shared by Punam",16.190268591894,14.9327571607464,16.190268591894
"Za-kpota",2003,60.4181582282345,30.3582126214799,84.1882207353082,"MAP shared by Punam",15.3367069422217,12.1275829117723,15.3367069422217
"Za-kpota",2004,67.7631760955122,42.2673816241348,84.2552217347247,"MAP shared by Punam",13.008058403764,8.41430899959822,13.008058403764
"Za-kpota",2005,72.1125828217861,48.5376719643244,87.6954641298832,"MAP shared by Punam",12.0280157436029,7.95044964698829,12.0280157436029
"Za-kpota",2006,71.5100879158429,48.2957492427758,87.3155611465091,"MAP shared by Punam",11.8440503434016,8.06401695442156,11.8440503434016
"Za-kpota",2007,65.1610859443791,39.6072019331535,82.0755990160368,"MAP shared by Punam",13.0376959240947,8.62985360798861,13.0376959240947
"Za-kpota",2008,52.8816642329634,33.1816107885814,70.4057577665929,"MAP shared by Punam",10.0510476757051,8.94086404777017,10.0510476757051
"Za-kpota",2009,39.8639623676644,23.6215080831066,59.0290283333234,"MAP shared by Punam",8.28696647171316,9.77809488043827,9.77809488043827
"Za-kpota",2010,32.4368180581528,19.6330361227909,47.5917269288976,"MAP shared by Punam",6.53254180375605,7.73209636262493,7.73209636262493
"Za-kpota",2011,28.8841632917915,20.0807048748327,38.3631466564243,"MAP shared by Punam",4.49156041681569,4.83621600236368,4.83621600236368
"Za-kpota",2012,30.5146615302492,25.7806188959523,34.4292655584661,"MAP shared by Punam",2.41532787464127,1.99724695317185,2.41532787464127
"Za-kpota",2013,35.9091996077436,26.9182251085575,47.579597339855,"MAP shared by Punam",4.58723188733987,5.9542845571997,5.9542845571997
"Za-kpota",2014,40.2531459375649,27.0715045631204,55.6651440052363,"MAP shared by Punam",6.72532723185944,7.86326432024053,7.86326432024053
"Za-kpota",2015,44.8851937750562,31.3002152853848,59.7510941668417,"MAP shared by Punam",6.93111147432216,7.5846430570334,7.5846430570334
"Za-kpota",2016,48.3818229301263,39.4475414412936,58.2645673203673,"MAP shared by Punam",4.55830688205746,5.04221652563319,5.04221652563319
"Za-kpota",2017,44.2864884263243,39.566170699851,49.5768522949776,"MAP shared by Punam",2.40832537064964,2.6991652391088,2.6991652391088
"Za-kpota",2018,40.2293687412733,33.5742792327079,46.5479177789012,"MAP shared by Punam",3.3954538309007,3.22374950899382,3.3954538309007
"Za-kpota",2019,38.9481505628422,29.0088272665948,48.7156629050232,"MAP shared by Punam",5.07108331441195,4.98342466437808,5.07108331441195
"Dassa",2000,49.1250213063551,14.5653832637801,87.4889035674759,"MAP shared by Punam",17.6324683890689,19.5734093168984,19.5734093168984
"Dassa",2001,53.3780428385244,18.9975117136138,84.3066093680812,"MAP shared by Punam",17.5410873086278,15.7798808824269,17.5410873086278
"Dassa",2002,58.6162239084752,25.1960359652023,86.1351897884791,"MAP shared by Punam",17.0511162975882,14.0402887142877,17.0511162975882
"Dassa",2003,65.0753627771754,34.9207964597858,87.9922825610823,"MAP shared by Punam",15.3849828149947,11.6923060121974,15.3849828149947
"Dassa",2004,71.4625957394647,45.2120011424889,90.4476084026781,"MAP shared by Punam",13.3931605086612,9.68623095061908,13.3931605086612
"Dassa",2005,75.1232479962054,47.3842802098006,92.5291019486811,"MAP shared by Punam",14.1525345849004,8.88053773085493,14.1525345849004
"Dassa",2006,74.0729183264362,39.8724024447128,92.9964859829417,"MAP shared by Punam",17.4492427967976,9.65488145740077,17.4492427967976
"Dassa",2007,67.8486748236414,34.5634860014075,88.9607770135258,"MAP shared by Punam",16.9822391950173,10.7714807091247,16.9822391950173
"Dassa",2008,55.5159991888998,27.3905083227694,77.9069824370163,"MAP shared by Punam",14.3497402378216,11.4239710449574,14.3497402378216
"Dassa",2009,41.557885978617,20.2684154745908,63.3888069569737,"MAP shared by Punam",10.8619747469521,11.1382249889575,11.1382249889575
"Dassa",2010,32.8793274888949,16.5729792146424,52.1398812882541,"MAP shared by Punam",8.31956544604722,9.82681316293836,9.82681316293836
"Dassa",2011,28.4811095304933,17.1701665158565,42.0492998136665,"MAP shared by Punam",5.77088929318204,6.92254606284347,6.92254606284347
"Dassa",2012,28.7923427550073,20.9950918891959,36.5337672021829,"MAP shared by Punam",3.97818921725074,3.9497063505998,3.97818921725074
"Dassa",2013,33.3042293106611,22.0764719014139,47.3122534910822,"MAP shared by Punam",5.72844765777914,7.14695111245976,7.14695111245976
"Dassa",2014,37.2629903474291,21.9994680895676,55.6638939722387,"MAP shared by Punam",7.78751135605178,9.38821613510692,9.38821613510692
"Dassa",2015,41.7171923020625,25.7633980820191,59.5218873479614,"MAP shared by Punam",8.13969092859356,9.08402808464226,9.08402808464226
"Dassa",2016,44.3913321883897,31.6291454536005,58.6758835637011,"MAP shared by Punam",6.51131976264754,7.28803641597519,7.28803641597519
"Dassa",2017,39.5046498601973,30.9536304720874,50.2899543233287,"MAP shared by Punam",4.3627649939336,5.50270635874055,5.50270635874055
"Dassa",2018,34.6276371318844,24.102976175443,44.398300047006,"MAP shared by Punam",5.36972497777622,4.98503209955181,5.36972497777622
"Dassa",2019,33.3413637369223,21.2069171728116,46.1608621057278,"MAP shared by Punam",6.19104416536256,6.54056039224772,6.54056039224772
"Zangnanado",2000,40.2253895691177,9.94370353681795,78.924746695781,"MAP shared by Punam",15.4498398123978,19.7445699625833,19.7445699625833
"Zangnanado",2001,44.1052980354532,16.0745864798758,77.3038704258026,"MAP shared by Punam",14.3013834467231,16.9380471379334,16.9380471379334
"Zangnanado",2002,49.1326913553055,19.6484042526593,79.6574880391074,"MAP shared by Punam",15.0430036237991,15.5738758590826,15.5738758590826
"Zangnanado",2003,55.3502126678294,30.1207751177941,82.6813787538264,"MAP shared by Punam",12.8721620153241,13.9444724928556,13.9444724928556
"Zangnanado",2004,61.1838218945431,33.9148416057687,80.9181409903984,"MAP shared by Punam",13.912745045293,10.0685301509466,13.912745045293
"Zangnanado",2005,64.943834970596,39.0619959803747,86.8588592580144,"MAP shared by Punam",13.20501989297,11.1811348405196,13.20501989297
"Zangnanado",2006,64.4771803262358,37.9898177790248,87.8986012301255,"MAP shared by Punam",13.5139604832709,11.9497045428009,13.5139604832709
"Zangnanado",2007,58.7924877666316,33.0979958572585,82.6325565751264,"MAP shared by Punam",13.1094346476394,12.1633004124973,13.1094346476394
"Zangnanado",2008,49.9466252180078,28.2821950504225,73.8784718716332,"MAP shared by Punam",11.0532806977476,12.2101258436864,12.2101258436864
"Zangnanado",2009,39.6418746817358,22.4277149165268,59.4932911771537,"MAP shared by Punam",8.78273457408621,10.128273722152,10.128273722152
"Zangnanado",2010,32.146381536075,18.1340476430367,46.9694730189678,"MAP shared by Punam",7.1491499454277,7.56280177698614,7.56280177698614
"Zangnanado",2011,26.0293532120354,16.4055358363344,35.7963916017561,"MAP shared by Punam",4.91011090596988,4.98318285189836,4.98318285189836
"Zangnanado",2012,23.4254812335089,18.4056520686287,28.294116480848,"MAP shared by Punam",2.5611373290205,2.483997575173,2.5611373290205
"Zangnanado",2013,23.858069198884,16.5255756271522,33.7876879611905,"MAP shared by Punam",3.74106814884278,5.06613202158491,5.06613202158491
"Zangnanado",2014,25.4112335463638,15.916542673015,39.42369944357,"MAP shared by Punam",4.84423003742288,7.14921729449295,7.14921729449295
"Zangnanado",2015,28.8838273063394,18.5910404007997,43.5053052523562,"MAP shared by Punam",5.25142189058148,7.45993772755959,7.45993772755959
"Zangnanado",2016,33.5674446517803,24.6322827474741,42.7742924221436,"MAP shared by Punam",4.55875607362561,4.69737131140981,4.69737131140981
"Zangnanado",2017,32.7563337548024,26.2106125338299,40.1079005860803,"MAP shared by Punam",3.33965368416965,3.75079940371319,3.75079940371319
"Zangnanado",2018,31.6395762553808,23.7127584484194,39.3184725315602,"MAP shared by Punam",4.04429479947013,3.91780422254048,4.04429479947013
"Zangnanado",2019,32.3922866862907,22.7911588529394,42.7370553464497,"MAP shared by Punam",4.89853460885272,5.27794319395865,5.27794319395865
"Save",2000,50.8218110791777,14.4310510603832,86.1993311482833,"MAP shared by Punam",18.5667142953033,18.0497551372988,18.5667142953033
"Save",2001,54.3314968527595,14.934929757334,83.7390644569947,"MAP shared by Punam",20.1002893344008,15.003861022569,20.1002893344008
"Save",2002,58.9647745326178,21.4686527464169,86.9159460020907,"MAP shared by Punam",19.1306743807147,14.2608017701392,19.1306743807147
"Save",2003,65.0203193275659,29.910019317192,89.2572189638676,"MAP shared by Punam",17.9134183726398,12.3657651205621,17.9134183726398
"Save",2004,70.3269258120655,40.1382395208313,91.9319836386199,"MAP shared by Punam",15.4023909649154,11.0229886870176,15.4023909649154
"Save",2005,73.714241050968,41.1568814799155,94.7590961244155,"MAP shared by Punam",16.6108977403329,10.7371709558405,16.6108977403329
"Save",2006,72.6817417767798,36.0290415724783,94.4071304978192,"MAP shared by Punam",18.7003572470926,11.0843820005303,18.7003572470926
"Save",2007,66.8573354969716,31.3225632379221,90.6243438182686,"MAP shared by Punam",18.1299858464538,12.126024653723,18.1299858464538
"Save",2008,55.7657173375327,27.1085475851891,79.3354771510015,"MAP shared by Punam",14.6210049756855,12.025387659933,14.6210049756855
"Save",2009,42.6550997187446,19.3557146089835,62.95775866546,"MAP shared by Punam",11.8874413825311,10.3584994626099,11.8874413825311
"Save",2010,34.1785306142704,17.3608292868535,51.1527622004842,"MAP shared by Punam",8.58045986092703,8.66032223786415,8.66032223786415
"Save",2011,28.8901181981144,16.8907851288604,41.2954333481339,"MAP shared by Punam",6.12210870880306,6.32924242347931,6.32924242347931
"Save",2012,28.1450650031937,19.6194235578742,37.1914445298718,"MAP shared by Punam",4.3498170639385,4.61549975850924,4.61549975850924
"Save",2013,31.6242057400881,19.6800777486949,45.0055199337341,"MAP shared by Punam",6.09394285275167,6.82720111920712,6.82720111920712
"Save",2014,35.6692015502126,20.1648647334638,53.0066825441566,"MAP shared by Punam",7.91037592691268,8.84565356833876,8.84565356833876
"Save",2015,41.3413771237066,24.7753271615376,60.4475838026931,"MAP shared by Punam",8.45206630722908,9.74806463213595,9.74806463213595
"Save",2016,46.1773839495041,33.0847137636149,62.4478988753403,"MAP shared by Punam",6.67993376831081,8.30128312542663,8.30128312542663
"Save",2017,43.9055884043276,33.7515100351091,56.7513760574689,"MAP shared by Punam",5.18065222919308,6.55397329241903,6.55397329241903
"Save",2018,41.015083531179,28.4498732021914,55.0987488944547,"MAP shared by Punam",6.41082159642227,7.18554355269167,7.18554355269167
"Save",2019,40.5577009789656,26.0008546491018,57.5648879041953,"MAP shared by Punam",7.42696241319581,8.67713618634171,8.67713618634171
"Seme",2000,21.0299119067919,5.76553043266653,48.6114402126031,"MAP shared by Punam",7.7879497316966,14.0722083192915,14.0722083192915
"Seme",2001,22.9314493961021,8.07081315742441,44.8927490417732,"MAP shared by Punam",7.58195726463148,11.2047447171791,11.2047447171791
"Seme",2002,24.9242879010057,9.85699215568645,41.7338025712548,"MAP shared by Punam",7.68739578842819,8.57628299502507,8.57628299502507
"Seme",2003,26.6143150641095,12.8208445963516,40.6062620590147,"MAP shared by Punam",7.03748493252954,7.1387484667884,7.1387484667884
"Seme",2004,27.3740335113779,15.8546505650657,41.5513072611995,"MAP shared by Punam",5.87723619709808,7.23330293358245,7.23330293358245
"Seme",2005,28.1106771950259,13.8468194009917,46.9163030243043,"MAP shared by Punam",7.27747846634395,9.59470705575432,9.59470705575432
"Seme",2006,29.4526297901808,13.5996598647422,52.3496161986526,"MAP shared by Punam",8.08824996195851,11.6821359226897,11.6821359226897
"Seme",2007,29.8597387012712,14.5488822160541,49.8612330490021,"MAP shared by Punam",7.81166147204951,10.2048440549648,10.2048440549648
"Seme",2008,28.207506934548,16.7283660777585,42.0891981624521,"MAP shared by Punam",5.85670451877015,7.08249552444087,7.08249552444087
"Seme",2009,25.2635121648777,17.2559732111649,34.5917719196131,"MAP shared by Punam",4.08547905801669,4.75931620139563,4.75931620139563
"Seme",2010,23.5075737138675,17.5611792761201,29.7592608869062,"MAP shared by Punam",3.03387471313642,3.18963631277486,3.18963631277486
"Seme",2011,22.414499171825,18.1958927299649,26.8077208476721,"MAP shared by Punam",2.1523502254388,2.24143963053424,2.24143963053424
"Seme",2012,19.0674704910371,16.1901886237354,22.0078467515643,"MAP shared by Punam",1.46800095270492,1.50019196965675,1.50019196965675
"Seme",2013,14.8703990832541,10.9385019244809,19.2453008753211,"MAP shared by Punam",2.00606997896594,2.23209275105461,2.23209275105461
"Seme",2014,13.5663848043021,9.28110418947003,18.8687929098448,"MAP shared by Punam",2.18636766062862,2.70531025792995,2.70531025792995
"Seme",2015,15.1128921473225,10.545499407703,20.5493982833431,"MAP shared by Punam",2.3303024181732,2.7737276204187,2.7737276204187
"Seme",2016,19.9283792052282,15.4413885933338,25.0766491820471,"MAP shared by Punam",2.28928092443594,2.62666835551984,2.62666835551984
"Seme",2017,24.2591022736243,20.6922457502056,28.5483140209433,"MAP shared by Punam",1.81982475684628,2.18837334046887,2.18837334046887
"Seme",2018,27.2496016276113,23.0970721464012,31.8327664109745,"MAP shared by Punam",2.1186374904133,2.33834937926695,2.33834937926695
"Seme",2019,29.6518200902172,23.1937518072945,36.5805378607521,"MAP shared by Punam",3.29493279740956,3.53506008700758,3.53506008700758
"So-ava",2000,25.4765675667463,8.62997044416737,52.4899482691641,"MAP shared by Punam",8.59520261356067,13.7823370930703,13.7823370930703
"So-ava",2001,27.8649235417838,11.8917607716633,49.5341293948163,"MAP shared by Punam",8.14957284189822,11.0557172719554,11.0557172719554
"So-ava",2002,29.8318316388092,15.1042312451684,45.1889379139917,"MAP shared by Punam",7.51408183349021,7.83525830366454,7.83525830366454
"So-ava",2003,33.0498681243925,19.525925755636,43.7763027607038,"MAP shared by Punam",6.89997059630434,5.47267073281188,6.89997059630434
"So-ava",2004,34.7982659178445,25.3975099154053,44.9222780859027,"MAP shared by Punam",4.79630408287716,5.1653123306419,5.1653123306419
"So-ava",2005,35.5308048996111,21.0815547946438,48.8121167655016,"MAP shared by Punam",7.37206638008534,6.77617952341351,7.37206638008534
"So-ava",2006,36.8013834811395,20.4493678197819,53.43827895921,"MAP shared by Punam",8.3428651333457,8.48821197860742,8.48821197860742
"So-ava",2007,37.1739218447408,21.1887288242001,52.7808286460812,"MAP shared by Punam",8.15571072476563,7.96270755170433,8.15571072476563
"So-ava",2008,38.2699322239457,26.2310676090768,49.4053813884449,"MAP shared by Punam",6.142277864729,5.68135161454039,6.142277864729
"So-ava",2009,38.3386360872254,31.0823131769546,45.9595941013655,"MAP shared by Punam",3.7022055664647,3.88824388476534,3.88824388476534
"So-ava",2010,35.4155056958546,30.2559826446179,40.9997168158358,"MAP shared by Punam",2.63240972001873,2.84908730611287,2.84908730611287
"So-ava",2011,30.1580758398434,26.8249299689936,33.6573315932718,"MAP shared by Punam",1.70058462798458,1.78533456807576,1.78533456807576
"So-ava",2012,24.2184274975696,21.4888296471155,26.9972625626857,"MAP shared by Punam",1.39265196451741,1.41777299240617,1.41777299240617
"So-ava",2013,19.5009831597344,14.7265291268624,24.4005960939739,"MAP shared by Punam",2.43594593513881,2.49980251746913,2.49980251746913
"So-ava",2014,17.6831467178297,12.0656960839996,23.4744662666474,"MAP shared by Punam",2.86604624175004,2.95475487184575,2.95475487184575
"So-ava",2015,19.1958533323861,13.5631760121705,24.8198737799783,"MAP shared by Punam",2.87381495929368,2.86939818754705,2.87381495929368
"So-ava",2016,24.1226152034327,19.6858618363617,28.3011820878398,"MAP shared by Punam",2.26364967707705,2.13192187979956,2.26364967707705
"So-ava",2017,26.5564464109293,23.7702688406776,29.6417888479987,"MAP shared by Punam",1.42151916849579,1.57415430462725,1.57415430462725
"So-ava",2018,27.6323976663902,24.2799118301719,30.5966876782976,"MAP shared by Punam",1.71045195725422,1.51239286321809,1.71045195725422
"So-ava",2019,29.5861300704783,24.0671574566561,35.1738443006255,"MAP shared by Punam",2.81580235399093,2.85087460721796,2.85087460721796
"Aguegues",2000,30.8201198150835,10.3136028133491,61.5457261661473,"MAP shared by Punam",10.4625086743543,15.6763297709509,15.6763297709509
"Aguegues",2001,33.8325849511597,13.6281786206246,57.6986222874876,"MAP shared by Punam",10.3083705768036,12.1765496613918,12.1765496613918
"Aguegues",2002,37.2935625831831,18.2225067855517,54.5884213085875,"MAP shared by Punam",9.73013050899562,8.82390751296141,9.73013050899562
"Aguegues",2003,40.0929431242169,23.1442290806882,54.6052544413701,"MAP shared by Punam",8.647303083433,7.40424046793529,8.647303083433
"Aguegues",2004,41.7980896719132,27.4578780238885,55.669330124984,"MAP shared by Punam",7.31643451429832,7.07716349646471,7.31643451429832
"Aguegues",2005,42.6916512515065,24.778202388188,61.8283043539513,"MAP shared by Punam",9.13951472618295,9.76359852165547,9.76359852165547
"Aguegues",2006,44.1034111451341,23.4147066192853,66.6965552825453,"MAP shared by Punam",10.55546149278,11.527114355822,11.527114355822
"Aguegues",2007,44.4358436960413,25.0883117858515,64.7132225344491,"MAP shared by Punam",9.87118975009685,10.3456014481673,10.3456014481673
"Aguegues",2008,45.9237727042823,30.6305945106266,59.8962027806491,"MAP shared by Punam",7.80264193553863,7.12879085528917,7.80264193553863
"Aguegues",2009,46.1564774215506,35.4703769286687,56.2293227502382,"MAP shared by Punam",5.45209208820502,5.13920680035084,5.45209208820502
"Aguegues",2010,40.68260698883,33.0219443072784,48.3937066191014,"MAP shared by Punam",3.90850136813857,3.9342345052405,3.9342345052405
"Aguegues",2011,34.2600240561125,29.2961199337875,39.5211205383783,"MAP shared by Punam",2.53260414404339,2.68423289911522,2.68423289911522
"Aguegues",2012,28.8693014980328,25.6662434145277,31.9000516868126,"MAP shared by Punam",1.63421330791073,1.54630111672441,1.63421330791073
"Aguegues",2013,23.3698518660493,17.9287286822246,29.693073311789,"MAP shared by Punam",2.77608325705344,3.22613339068351,3.22613339068351
"Aguegues",2014,21.451518487019,15.0989485403927,28.8193749221999,"MAP shared by Punam",3.24110711562563,3.7591104261127,3.7591104261127
"Aguegues",2015,23.6796103657421,17.0203534223442,30.7684267990462,"MAP shared by Punam",3.39758007316219,3.6167430782164,3.6167430782164
"Aguegues",2016,30.5619648404192,24.8614958386734,36.368869837495,"MAP shared by Punam",2.90840255191109,2.96270663116116,2.96270663116116
"Aguegues",2017,35.21871837041,31.8315442239639,39.5310262893667,"MAP shared by Punam",1.72815007471742,2.20015710150852,2.20015710150852
"Aguegues",2018,37.9697685521128,33.594663805211,42.1244562385427,"MAP shared by Punam",2.23219629943969,2.11973861552542,2.23219629943969
"Aguegues",2019,40.5358036645134,33.7964004586335,47.9163950118716,"MAP shared by Punam",3.4384710234081,3.76560783028483,3.76560783028483
"Dangbo",2000,31.3578096174789,10.5705276792346,61.71324769156,"MAP shared by Punam",10.605756090941,15.4874684051434,15.4874684051434
"Dangbo",2001,34.7798444999596,14.4747272673295,58.4874354002918,"MAP shared by Punam",10.3597536901174,12.0957096430266,12.0957096430266
"Dangbo",2002,37.9421159699885,19.5353647862307,54.9779414321248,"MAP shared by Punam",9.39119958354989,8.69174768476341,9.39119958354989
"Dangbo",2003,41.4582719933762,24.5037503120367,55.7584983265539,"MAP shared by Punam",8.65026616394868,7.29603384345803,8.65026616394868
"Dangbo",2004,43.8396148052024,31.4028292597162,57.1801384241212,"MAP shared by Punam",6.34529874769705,6.80638960148918,6.80638960148918
"Dangbo",2005,45.1264225773387,26.1054753240942,62.5894897001188,"MAP shared by Punam",9.70456492512474,8.9097281238674,9.70456492512474
"Dangbo",2006,46.3349330091047,24.4425806544616,67.3232373307675,"MAP shared by Punam",11.1695675278791,10.7083185314606,11.1695675278791
"Dangbo",2007,46.1295855100177,25.941770989176,66.1243918817507,"MAP shared by Punam",10.2999053677763,10.2014318223128,10.2999053677763
"Dangbo",2008,43.9762356558825,29.1674653114359,59.4031268438177,"MAP shared by Punam",7.55549507369722,7.87086285098735,7.87086285098735
"Dangbo",2009,38.6532239304686,29.6252807026973,49.5473195454671,"MAP shared by Punam",4.60609348355675,5.55821204846865,5.55821204846865
"Dangbo",2010,34.8530890205896,28.5692387433985,43.3095219729152,"MAP shared by Punam",3.20604605979136,4.31450660832941,4.31450660832941
"Dangbo",2011,32.4522235600497,28.0808408911323,37.6915797035701,"MAP shared by Punam",2.2302972800599,2.67314088955124,2.67314088955124
"Dangbo",2012,27.439389331157,24.579237609626,30.346469264034,"MAP shared by Punam",1.45926108241378,1.48320404738621,1.48320404738621
"Dangbo",2013,22.3042098627247,17.2778165302997,28.2414257051125,"MAP shared by Punam",2.56448639409436,3.02919175632031,3.02919175632031
"Dangbo",2014,20.86595294918,14.6078043944617,28.2036782788678,"MAP shared by Punam",3.19293293608077,3.74373741310605,3.74373741310605
"Dangbo",2015,23.0618828976974,16.7216519782893,30.2669757335765,"MAP shared by Punam",3.23481169357556,3.67606777340769,3.67606777340769
"Dangbo",2016,29.492536944298,24.2311523315558,35.0722688634153,"MAP shared by Punam",2.68437990446034,2.8468019995496,2.8468019995496
